W N1
18629.5 0.0009136
18637.2 0.000912375
18644.8 0.000911123
18652.5 0.000909844
18660.1 0.000908539
18667.8 0.000907213
18675.4 0.000905886
18683.1 0.000904632
18690.7 0.000903268
18698.4 0.000901825
18706 0.000900317
18713.7 0.000898748
18721.3 0.00089712
18729 0.000895433
18736.6 0.000893684
18744.3 0.00089186
18751.9 0.0008899
18759.6 0.00088795
18767.2 0.000885994
18774.9 0.000884021
18782.5 0.000882029
18790.2 0.000880017
18797.8 0.000877986
18805.5 0.00087594
18813.1 0.000873891
18820.8 0.000871899
18828.4 0.000869847
18836.1 0.000867723
18843.7 0.000865545
18851.4 0.000863318
18859 0.000861044
18866.7 0.000858723
18874.3 0.000856352
18882 0.000853922
18889.6 0.000851382
18897.3 0.000848788
18904.9 0.000846237
18912.6 0.000843688
18920.2 0.000841135
18927.9 0.000838574
18935.5 0.000836002
18943.2 0.00083342
18950.8 0.000830829
18958.5 0.000828233
18966.1 0.000825645
18973.8 0.000823018
18981.4 0.000820365
18989.1 0.000817688
18996.7 0.000814988
19004.4 0.000812263
19012 0.000809513
19019.7 0.000806734
19027.3 0.000803914
19035 0.000800995
19042.6 0.000798106
19050.3 0.000795251
19057.9 0.000792409
19065.6 0.000789575
19073.2 0.000786746
19080.9 0.000783919
19088.5 0.000781094
19096.2 0.000778272
19103.8 0.000775456
19111.5 0.000772649
19119.1 0.000769826
19126.8 0.000766994
